BatterName,OverNo,Dot,1,2,3,4,5,6,Wickets,TotalBalls
RK Bhui,8,0,0,0,0,0,0,0,0,0
RK Bhui,9,0,0,0,0,0,0,0,0,0
RK Bhui,10,0,0,0,0,0,0,0,0,0
RK Bhui,11,2,1,0,0,0,0,0,0,3
RK Bhui,12,4,0,2,0,0,0,0,0,6
RK Bhui,13,1,1,0,0,0,0,0,0,2
RK Bhui,14,0,1,0,0,0,0,0,0,1
RK Bhui,15,1,0,0,0,0,0,0,1,2
SD Lad,1,2,1,0,0,0,0,0,0,3
SD Lad,2,0,1,0,1,0,0,0,0,2
SD Lad,3,4,0,0,0,0,0,0,1,5
HF Gurney,1,0,0,0,0,0,0,0,0,0
HF Gurney,2,0,0,0,0,0,0,0,0,0
HF Gurney,3,0,0,0,0,0,0,0,0,0
HF Gurney,4,0,0,0,0,0,0,0,0,0
HF Gurney,5,0,0,0,0,0,0,0,0,0
HF Gurney,6,0,0,0,0,0,0,0,0,0
HF Gurney,7,0,0,0,0,0,0,0,0,0
HF Gurney,8,0,0,0,0,0,0,0,0,0
HF Gurney,9,0,0,0,0,0,0,0,0,0
HF Gurney,10,0,0,0,0,0,0,0,0,0
HF Gurney,11,0,0,0,0,0,0,0,0,0
HF Gurney,12,0,0,0,0,0,0,0,0,0
HF Gurney,13,0,0,0,0,0,0,0,0,0
HF Gurney,14,0,0,0,0,0,0,0,0,0
HF Gurney,15,0,0,0,0,0,0,0,0,0
HF Gurney,16,3,0,0,0,0,0,0,0,3
HF Gurney,17,1,0,0,0,0,0,0,0,1
HF Gurney,18,0,0,0,0,0,0,0,0,0
HF Gurney,19,0,1,0,0,0,0,0,0,1
Yuvraj Singh,1,5,3,1,0,1,0,1,0,11
Yuvraj Singh,2,13,6,3,0,1,0,2,2,27
Yuvraj Singh,3,12,5,1,0,5,0,0,3,26
Yuvraj Singh,4,46,14,1,0,8,0,1,4,74
Yuvraj Singh,5,32,14,2,0,10,0,1,3,62
Yuvraj Singh,6,44,31,1,1,7,0,1,2,87
Yuvraj Singh,7,58,41,6,0,4,0,3,0,112
Yuvraj Singh,8,70,63,3,0,13,0,8,6,163
Yuvraj Singh,9,86,55,6,0,12,0,4,9,172
Yuvraj Singh,10,79,53,7,0,18,0,13,6,176
Yuvraj Singh,11,70,76,14,1,16,0,4,5,186
Yuvraj Singh,12,98,67,10,0,23,0,13,5,216
Yuvraj Singh,13,92,76,17,0,21,0,17,10,233
Yuvraj Singh,14,69,67,8,0,16,0,13,12,185
Yuvraj Singh,15,55,56,18,1,18,0,23,9,180
Yuvraj Singh,16,49,42,6,0,17,0,14,9,137
Yuvraj Singh,17,39,38,2,0,14,0,10,5,108
Yuvraj Singh,18,33,24,9,0,6,0,8,11,91
Yuvraj Singh,19,20,9,4,0,7,0,13,8,61
MM Sharma,1,0,0,0,0,0,0,0,0,0
MM Sharma,2,0,0,0,0,0,0,0,0,0
MM Sharma,3,0,0,0,0,0,0,0,0,0
MM Sharma,4,0,0,0,0,0,0,0,0,0
MM Sharma,5,0,0,0,0,0,0,0,0,0
MM Sharma,6,0,0,0,0,0,0,0,0,0
MM Sharma,7,0,0,0,0,0,0,0,0,0
MM Sharma,8,0,0,0,0,0,0,0,0,0
MM Sharma,9,1,2,0,0,0,0,0,0,3
MM Sharma,10,1,1,0,0,1,0,0,0,3
MM Sharma,11,1,4,0,0,1,0,0,0,6
MM Sharma,12,5,3,0,0,0,0,0,2,10
MM Sharma,13,2,3,0,0,0,0,0,1,6
MM Sharma,14,4,3,0,0,1,0,1,0,9
MM Sharma,15,8,3,1,0,1,0,1,1,15
MM Sharma,16,2,3,1,1,0,0,0,1,8
MM Sharma,17,8,7,1,0,1,0,0,2,19
MM Sharma,18,7,10,0,0,2,0,0,2,21
MM Sharma,19,15,6,4,0,2,0,2,5,34
GH Vihari,1,9,5,0,0,0,0,0,0,14
GH Vihari,2,10,3,1,0,0,0,0,1,15
GH Vihari,3,9,5,1,0,0,0,0,0,15
GH Vihari,4,16,6,1,1,1,0,0,1,26
GH Vihari,5,7,8,1,0,4,0,0,2,22
GH Vihari,6,8,7,1,0,2,0,0,1,19
GH Vihari,7,10,6,0,0,0,0,0,1,17
GH Vihari,8,9,8,2,0,0,0,0,0,19
GH Vihari,9,9,11,2,0,1,0,0,0,23
GH Vihari,10,7,10,1,0,1,0,0,1,20
GH Vihari,11,9,12,2,0,1,0,1,2,27
GH Vihari,12,10,9,0,0,2,0,0,0,21
GH Vihari,13,4,9,0,0,2,0,0,0,15
GH Vihari,14,3,7,2,0,1,0,0,1,14
GH Vihari,15,4,7,3,0,3,0,0,1,18
GH Vihari,16,3,5,2,0,2,0,0,1,13
GH Vihari,17,4,9,0,0,3,0,0,1,17
GH Vihari,18,8,5,2,0,0,0,0,4,19
GH Vihari,19,4,4,2,0,0,0,0,3,13
S Lamichhane,1,0,0,0,0,0,0,0,0,0
S Lamichhane,2,0,0,0,0,0,0,0,0,0
S Lamichhane,3,0,0,0,0,0,0,0,0,0
S Lamichhane,4,0,0,0,0,0,0,0,0,0
S Lamichhane,5,0,0,0,0,0,0,0,0,0
S Lamichhane,6,0,0,0,0,0,0,0,0,0
S Lamichhane,7,0,0,0,0,0,0,0,0,0
S Lamichhane,8,0,0,0,0,0,0,0,0,0
S Lamichhane,9,0,0,0,0,0,0,0,0,0
S Lamichhane,10,0,0,0,0,0,0,0,0,0
S Lamichhane,11,0,0,0,0,0,0,0,0,0
S Lamichhane,12,0,0,0,0,0,0,0,0,0
S Lamichhane,13,0,0,0,0,0,0,0,0,0
S Lamichhane,14,0,0,0,0,0,0,0,0,0
S Lamichhane,15,0,0,0,0,0,0,0,0,0
S Lamichhane,16,0,0,0,0,0,0,0,0,0
S Lamichhane,17,0,0,0,0,0,0,0,0,0
S Lamichhane,18,0,0,0,0,0,0,0,0,0
S Lamichhane,19,1,0,0,0,0,0,0,1,2
P Ray Barman,1,0,0,0,0,0,0,0,0,0
P Ray Barman,2,0,0,0,0,0,0,0,0,0
P Ray Barman,3,0,0,0,0,0,0,0,0,0
P Ray Barman,4,0,0,0,0,0,0,0,0,0
P Ray Barman,5,0,0,0,0,0,0,0,0,0
P Ray Barman,6,0,0,0,0,0,0,0,0,0
P Ray Barman,7,2,1,0,0,0,0,0,0,3
P Ray Barman,8,1,2,0,0,0,0,0,0,3
P Ray Barman,9,2,2,0,0,0,0,0,0,4
P Ray Barman,10,1,0,0,0,0,0,0,0,1
P Ray Barman,11,0,1,0,0,0,0,0,0,1
P Ray Barman,12,1,2,0,0,1,0,0,0,4
P Ray Barman,13,0,2,0,0,0,0,0,0,2
P Ray Barman,14,4,1,0,0,1,0,0,0,6
P Ray Barman,15,1,0,0,0,0,0,0,1,2
M Markande,1,0,0,0,0,0,0,0,0,0
M Markande,2,0,0,0,0,0,0,0,0,0
M Markande,3,0,0,0,0,0,0,0,0,0
M Markande,4,0,0,0,0,0,0,0,0,0
M Markande,5,0,0,0,0,0,0,0,0,0
M Markande,6,0,0,0,0,0,0,0,0,0
M Markande,7,0,0,0,0,0,0,0,0,0
M Markande,8,0,0,0,0,0,0,0,0,0
M Markande,9,0,0,0,0,0,0,0,0,0
M Markande,10,0,0,0,0,0,0,0,0,0
M Markande,11,0,0,0,0,0,0,0,0,0
M Markande,12,0,0,0,0,0,0,0,0,0
M Markande,13,0,0,0,0,0,0,0,0,0
M Markande,14,1,0,0,0,0,0,0,0,1
M Markande,15,5,1,1,0,0,0,0,1,8
M Markande,16,1,0,0,0,0,0,0,0,1
M Markande,17,2,1,0,0,1,0,0,0,4
M Markande,18,3,3,0,0,0,0,0,1,7
M Markande,19,3,4,2,0,2,0,0,1,12
JPR Scantlebury-Searles,1,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,2,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,3,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,4,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,5,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,6,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,7,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,8,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,9,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,10,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,11,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,12,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,13,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,14,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,15,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,16,0,0,0,0,0,0,0,0,0
JPR Scantlebury-Searles,17,0,1,0,0,0,0,0,0,1
JPR Scantlebury-Searles,18,2,1,0,0,0,0,0,0,3
JPR Scantlebury-Searles,19,1,0,0,0,0,0,1,1,3
MK Tiwary,1,11,3,0,0,4,1,0,2,21
MK Tiwary,2,10,7,0,1,1,1,1,2,23
MK Tiwary,3,32,14,0,0,6,0,1,0,53
MK Tiwary,4,25,20,3,0,5,0,2,4,59
MK Tiwary,5,35,22,3,0,7,0,1,1,69
MK Tiwary,6,33,37,4,0,4,0,1,2,81
MK Tiwary,7,32,41,1,0,10,0,1,1,86
MK Tiwary,8,43,43,2,1,9,0,1,3,102
MK Tiwary,9,32,45,6,0,9,0,1,3,96
MK Tiwary,10,29,40,5,2,8,0,1,0,85
MK Tiwary,11,34,42,5,0,8,0,2,5,96
MK Tiwary,12,45,38,4,1,9,0,4,2,103
MK Tiwary,13,40,46,7,2,10,0,3,3,111
MK Tiwary,14,31,46,1,0,8,0,4,4,94
MK Tiwary,15,28,44,8,0,6,0,2,2,90
MK Tiwary,16,29,39,10,0,11,2,1,6,98
MK Tiwary,17,24,38,7,0,12,0,3,6,90
MK Tiwary,18,23,33,4,1,10,0,5,4,80
MK Tiwary,19,23,34,6,0,17,0,6,10,96
AD Hales,1,5,3,0,0,7,0,1,1,17
AD Hales,2,4,4,1,0,1,0,1,1,12
AD Hales,3,5,6,0,0,0,0,0,1,12
AD Hales,4,2,5,0,0,1,0,1,0,9
AD Hales,5,3,2,2,0,1,0,3,0,11
AD Hales,6,3,5,0,0,0,0,0,0,8
AD Hales,7,3,6,1,0,0,0,0,1,11
AD Hales,8,2,4,1,0,0,0,0,1,8
AD Hales,9,2,1,1,0,1,0,0,0,5
AD Hales,10,1,2,0,0,1,0,0,0,4
AD Hales,11,0,0,0,0,0,0,0,0,0
AD Hales,12,0,1,0,0,0,0,0,0,1
AD Hales,13,1,1,0,0,0,0,0,1,3
Anureet Singh,1,0,0,0,0,0,0,0,0,0
Anureet Singh,2,0,0,0,0,0,0,0,0,0
Anureet Singh,3,0,0,0,0,0,0,0,0,0
Anureet Singh,4,0,0,0,0,0,0,0,0,0
Anureet Singh,5,0,0,0,0,0,0,0,0,0
Anureet Singh,6,0,0,0,0,0,0,0,0,0
Anureet Singh,7,0,0,0,0,0,0,0,0,0
Anureet Singh,8,2,0,0,0,0,0,0,1,3
Anureet Singh,9,0,0,0,0,0,0,0,0,0
Anureet Singh,10,0,0,0,0,0,0,0,0,0
Anureet Singh,11,0,0,0,0,0,0,0,0,0
Anureet Singh,12,0,1,0,0,0,0,0,0,1
Anureet Singh,13,2,1,0,0,0,0,0,0,3
Anureet Singh,14,1,2,0,0,0,0,0,0,3
Anureet Singh,15,0,3,0,0,0,0,0,0,3
Anureet Singh,16,3,2,0,0,0,0,0,0,5
Anureet Singh,17,4,4,0,0,1,0,0,0,9
Anureet Singh,18,4,6,0,0,1,0,0,0,11
Anureet Singh,19,6,3,0,0,0,0,1,3,13
DJM Short,1,5,4,0,0,2,0,0,1,12
DJM Short,2,3,3,0,0,0,0,0,0,6
DJM Short,3,2,3,0,0,0,0,0,0,5
DJM Short,4,4,4,0,0,2,0,0,0,10
DJM Short,5,2,6,0,0,0,0,0,0,8
DJM Short,6,4,3,0,0,1,0,0,1,9
DJM Short,7,3,2,0,0,0,0,1,0,6
DJM Short,8,2,2,0,0,1,0,0,0,5
DJM Short,9,2,1,1,0,1,0,3,1,9
DJM Short,10,2,1,0,0,1,0,0,0,4
DJM Short,11,1,1,1,0,1,0,1,0,5
DJM Short,12,2,1,0,0,0,0,0,1,4
P Chopra,1,0,0,0,0,0,0,0,0,0
P Chopra,2,0,0,0,0,0,0,0,0,0
P Chopra,3,0,0,0,0,0,0,0,0,0
P Chopra,4,0,0,0,0,0,0,0,0,0
P Chopra,5,0,0,0,0,0,0,0,0,0
P Chopra,6,0,0,0,0,0,0,0,0,0
P Chopra,7,0,0,0,0,0,0,0,0,0
P Chopra,8,0,0,0,0,0,0,0,0,0
P Chopra,9,0,0,0,0,0,0,0,0,0
P Chopra,10,0,0,0,0,0,0,0,0,0
P Chopra,11,2,0,0,0,1,0,0,0,3
P Chopra,12,2,0,0,0,1,0,0,1,4
JP Duminy,1,10,3,0,0,1,0,0,0,14
JP Duminy,2,31,8,3,0,7,0,2,1,52
JP Duminy,3,30,6,2,1,9,0,3,0,51
JP Duminy,4,37,15,5,0,5,0,1,2,65
JP Duminy,5,24,21,1,0,7,0,0,2,55
JP Duminy,6,28,29,5,2,3,0,1,2,70
JP Duminy,7,27,34,4,0,3,0,0,0,68
JP Duminy,8,31,47,5,0,3,0,2,1,89
JP Duminy,9,37,54,5,0,2,0,2,1,101
JP Duminy,10,33,54,9,0,1,0,0,2,99
JP Duminy,11,37,66,5,0,7,0,7,1,123
JP Duminy,12,36,66,11,0,6,0,3,6,128
JP Duminy,13,33,58,6,0,7,0,4,3,111
JP Duminy,14,36,67,9,1,8,0,6,1,128
JP Duminy,15,28,76,8,0,9,0,7,5,133
JP Duminy,16,23,65,8,1,11,0,6,5,119
JP Duminy,17,25,41,18,0,18,0,16,8,126
JP Duminy,18,24,40,7,0,11,0,6,5,93
JP Duminy,19,16,30,15,1,7,0,13,3,85
NV Ojha,1,76,17,1,2,9,0,1,2,108
NV Ojha,2,53,16,2,1,5,0,3,5,85
NV Ojha,3,41,23,2,0,11,0,3,6,86
NV Ojha,4,48,20,1,1,12,0,5,3,90
NV Ojha,5,42,15,1,0,14,0,4,4,80
NV Ojha,6,34,23,2,0,5,0,0,3,67
NV Ojha,7,27,32,2,0,3,0,3,5,72
NV Ojha,8,23,19,5,0,8,0,4,3,62
NV Ojha,9,27,21,4,0,2,0,3,2,59
NV Ojha,10,17,23,6,0,2,0,5,1,54
NV Ojha,11,24,26,6,0,8,0,1,2,67
NV Ojha,12,31,23,6,1,3,0,5,3,72
NV Ojha,13,20,26,3,1,1,0,5,2,58
NV Ojha,14,14,29,3,1,6,0,6,3,62
NV Ojha,15,37,26,2,0,8,0,6,4,83
NV Ojha,16,24,24,4,1,5,0,5,5,68
NV Ojha,17,27,24,4,0,1,0,4,6,66
NV Ojha,18,19,18,5,1,6,0,7,4,60
NV Ojha,19,19,18,3,1,5,0,4,8,58
BB McCullum,1,159,56,3,0,37,0,8,18,281
BB McCullum,2,120,51,12,0,34,0,18,10,245
BB McCullum,3,78,55,8,0,23,0,13,3,180
BB McCullum,4,88,43,13,3,27,0,8,8,190
BB McCullum,5,73,39,8,0,28,0,13,10,171
BB McCullum,6,60,73,0,0,14,0,10,4,161
BB McCullum,7,51,61,4,0,20,0,6,4,146
BB McCullum,8,52,55,8,0,15,0,4,6,140
BB McCullum,9,44,50,4,0,9,0,9,3,119
BB McCullum,10,37,42,6,0,10,0,3,5,103
BB McCullum,11,27,36,6,0,11,0,6,8,94
BB McCullum,12,27,27,6,0,6,0,6,3,75
BB McCullum,13,19,21,6,0,8,0,4,5,63
BB McCullum,14,11,13,3,0,2,0,2,3,34
BB McCullum,15,5,13,3,0,1,0,0,1,23
BB McCullum,16,7,9,5,0,3,0,4,3,31
BB McCullum,17,5,9,0,0,3,0,0,2,19
BB McCullum,18,2,8,1,0,4,0,2,0,17
BB McCullum,19,3,4,2,0,3,0,4,1,17
LE Plunkett,1,0,0,0,0,0,0,0,0,0
LE Plunkett,2,0,0,0,0,0,0,0,0,0
LE Plunkett,3,0,0,0,0,0,0,0,0,0
LE Plunkett,4,0,0,0,0,0,0,0,0,0
LE Plunkett,5,0,0,0,0,0,0,0,0,0
LE Plunkett,6,0,0,0,0,0,0,0,0,0
LE Plunkett,7,0,0,0,0,0,0,0,0,0
LE Plunkett,8,0,0,0,0,0,0,0,0,0
LE Plunkett,9,0,0,0,0,0,0,0,0,0
LE Plunkett,10,0,0,0,0,0,0,0,0,0
LE Plunkett,11,0,0,0,0,0,0,0,0,0
LE Plunkett,12,0,0,0,0,0,0,0,0,0
LE Plunkett,13,0,0,0,0,0,0,0,0,0
LE Plunkett,14,0,0,0,0,0,0,0,0,0
LE Plunkett,15,0,0,0,0,0,0,0,0,0
LE Plunkett,16,1,1,0,0,0,0,0,0,2
LE Plunkett,17,0,0,0,0,0,0,0,0,0
LE Plunkett,18,1,0,0,0,0,0,0,1,2
MG Johnson,1,0,0,0,0,0,0,0,0,0
MG Johnson,2,0,0,0,0,0,0,0,0,0
MG Johnson,3,0,0,0,0,0,0,0,0,0
MG Johnson,4,0,0,0,0,0,0,0,0,0
MG Johnson,5,0,0,0,0,0,0,0,0,0
MG Johnson,6,0,0,0,0,0,0,0,0,0
MG Johnson,7,1,1,0,0,0,0,0,0,2
MG Johnson,8,3,0,0,0,0,0,0,1,4
MG Johnson,9,0,0,0,0,0,0,0,0,0
MG Johnson,10,0,0,0,0,0,0,0,0,0
MG Johnson,11,0,1,0,0,0,0,0,0,1
MG Johnson,12,1,0,0,0,0,0,0,1,2
MG Johnson,13,5,0,1,0,0,0,0,0,6
MG Johnson,14,5,2,0,0,1,0,0,0,8
MG Johnson,15,1,4,0,0,1,0,0,0,6
MG Johnson,16,7,4,1,0,0,0,0,1,13
MG Johnson,17,12,9,1,0,1,0,3,1,27
MG Johnson,18,24,20,4,0,1,0,0,4,53
MG Johnson,19,21,17,5,1,6,0,4,6,60
CJ Anderson,1,4,1,0,0,0,0,0,0,5
CJ Anderson,2,14,2,0,0,2,0,1,2,21
CJ Anderson,3,5,3,0,0,0,0,1,1,10
CJ Anderson,4,1,3,0,0,2,0,0,0,6
CJ Anderson,5,16,3,0,0,3,0,0,1,23
CJ Anderson,6,15,5,0,0,2,0,0,1,23
CJ Anderson,7,13,6,0,0,3,0,1,1,24
CJ Anderson,8,9,4,2,0,1,0,1,0,17
CJ Anderson,9,12,6,1,0,0,0,4,2,25
CJ Anderson,10,8,10,3,0,3,0,2,0,26
CJ Anderson,11,16,12,1,0,4,0,2,1,36
CJ Anderson,12,10,12,3,0,6,0,1,1,33
CJ Anderson,13,17,16,2,0,5,0,3,0,43
CJ Anderson,14,15,19,5,1,1,0,0,2,43
CJ Anderson,15,18,9,2,0,2,0,2,5,38
CJ Anderson,16,10,12,1,0,0,0,2,2,27
CJ Anderson,17,9,6,0,0,3,0,2,1,21
CJ Anderson,18,3,7,1,0,0,0,3,1,15
CJ Anderson,19,2,3,4,0,3,0,6,1,19
G Gambhir,1,174,108,28,3,58,0,4,8,383
G Gambhir,2,158,100,12,2,58,0,5,13,348
G Gambhir,3,145,105,14,0,48,0,12,11,335
G Gambhir,4,110,102,25,2,62,0,7,11,319
G Gambhir,5,112,86,15,0,44,0,4,14,275
G Gambhir,6,85,100,14,0,29,0,3,13,244
G Gambhir,7,66,92,23,0,14,0,1,6,202
G Gambhir,8,51,98,11,1,13,0,2,4,180
G Gambhir,9,40,89,13,1,23,0,3,6,175
G Gambhir,10,39,80,11,1,17,0,1,5,154
G Gambhir,11,38,71,17,0,11,0,1,4,142
G Gambhir,12,30,59,11,0,17,0,2,3,122
G Gambhir,13,29,53,14,1,14,0,5,7,123
G Gambhir,14,25,42,8,0,16,0,1,4,96
G Gambhir,15,17,30,6,0,11,0,2,1,67
G Gambhir,16,21,27,10,0,7,0,2,5,72
G Gambhir,17,13,17,3,1,8,0,1,5,48
G Gambhir,18,9,1,3,0,2,0,1,4,20
G Gambhir,19,1,0,0,0,0,0,0,1,2
B Laughlin,1,0,0,0,0,0,0,0,0,0
B Laughlin,2,0,0,0,0,0,0,0,0,0
B Laughlin,3,0,0,0,0,0,0,0,0,0
B Laughlin,4,0,0,0,0,0,0,0,0,0
B Laughlin,5,0,0,0,0,0,0,0,0,0
B Laughlin,6,0,0,0,0,0,0,0,0,0
B Laughlin,7,0,0,0,0,0,0,0,0,0
B Laughlin,8,0,0,0,0,0,0,0,0,0
B Laughlin,9,0,0,0,0,0,0,0,0,0
B Laughlin,10,0,0,0,0,0,0,0,0,0
B Laughlin,11,0,0,0,0,0,0,0,0,0
B Laughlin,12,1,0,0,0,0,0,0,0,1
B Laughlin,13,0,1,0,0,0,0,0,0,1
B Laughlin,14,3,2,0,0,0,0,0,0,5
B Laughlin,15,0,1,0,0,0,0,0,0,1
B Laughlin,16,0,0,0,0,0,0,0,0,0
B Laughlin,17,1,0,0,0,0,0,0,1,2
B Laughlin,18,1,0,0,0,0,0,0,1,2
B Laughlin,19,2,1,0,0,0,0,0,0,3
A Dananjaya,1,0,0,0,0,0,0,0,0,0
A Dananjaya,2,0,0,0,0,0,0,0,0,0
A Dananjaya,3,0,0,0,0,0,0,0,0,0
A Dananjaya,4,0,0,0,0,0,0,0,0,0
A Dananjaya,5,0,0,0,0,0,0,0,0,0
A Dananjaya,6,0,0,0,0,0,0,0,0,0
A Dananjaya,7,0,0,0,0,0,0,0,0,0
A Dananjaya,8,0,0,0,0,0,0,0,0,0
A Dananjaya,9,0,0,0,0,0,0,0,0,0
A Dananjaya,10,0,0,0,0,0,0,0,0,0
A Dananjaya,11,0,0,0,0,0,0,0,0,0
A Dananjaya,12,0,0,0,0,0,0,0,0,0
A Dananjaya,13,0,0,0,0,0,0,0,0,0
A Dananjaya,14,0,0,0,0,0,0,0,0,0
A Dananjaya,15,0,0,0,0,0,0,0,0,0
A Dananjaya,16,0,0,0,0,0,0,0,0,0
A Dananjaya,17,0,0,0,0,0,0,0,0,0
A Dananjaya,18,2,0,1,0,0,0,0,0,3
A Dananjaya,19,0,2,0,0,0,0,0,0,2
B Stanlake,1,0,0,0,0,0,0,0,0,0
B Stanlake,2,0,0,0,0,0,0,0,0,0
B Stanlake,3,0,0,0,0,0,0,0,0,0
B Stanlake,4,0,0,0,0,0,0,0,0,0
B Stanlake,5,0,0,0,0,0,0,0,0,0
B Stanlake,6,0,0,0,0,0,0,0,0,0
B Stanlake,7,0,0,0,0,0,0,0,0,0
B Stanlake,8,0,0,0,0,0,0,0,0,0
B Stanlake,9,0,0,0,0,0,0,0,0,0
B Stanlake,10,0,0,0,0,0,0,0,0,0
B Stanlake,11,0,0,0,0,0,0,0,0,0
B Stanlake,12,0,0,0,0,0,0,0,0,0
B Stanlake,13,0,0,0,0,0,0,0,0,0
B Stanlake,14,0,0,0,0,0,0,0,0,0
B Stanlake,15,0,0,0,0,0,0,0,0,0
B Stanlake,16,0,0,0,0,0,0,0,0,0
B Stanlake,17,0,0,0,0,0,0,0,0,0
B Stanlake,18,0,0,0,0,0,0,0,0,0
B Stanlake,19,0,1,0,0,1,0,0,0,2
R Vinay Kumar,1,0,0,0,0,0,0,0,0,0
R Vinay Kumar,2,0,0,0,0,0,0,0,0,0
R Vinay Kumar,3,0,0,0,0,0,0,0,0,0
R Vinay Kumar,4,0,0,0,0,0,0,0,0,0
R Vinay Kumar,5,0,0,0,0,0,0,0,0,0
R Vinay Kumar,6,0,0,0,0,0,0,0,0,0
R Vinay Kumar,7,0,0,0,0,0,0,0,0,0
R Vinay Kumar,8,0,0,0,0,0,0,0,0,0
R Vinay Kumar,9,0,0,0,0,0,0,0,0,0
R Vinay Kumar,10,0,1,0,0,0,0,0,0,1
R Vinay Kumar,11,3,4,2,0,0,0,0,0,9
R Vinay Kumar,12,4,6,0,0,1,0,0,1,12
R Vinay Kumar,13,5,6,0,0,1,0,0,0,12
R Vinay Kumar,14,6,7,2,0,2,0,0,0,17
R Vinay Kumar,15,13,17,1,0,1,0,0,0,32
R Vinay Kumar,16,24,15,7,0,4,0,1,2,53
R Vinay Kumar,17,26,25,9,0,1,0,3,5,69
R Vinay Kumar,18,16,18,2,0,5,0,1,8,50
R Vinay Kumar,19,21,11,8,0,6,0,4,10,60
MA Wood,1,0,0,0,0,0,0,0,0,0
MA Wood,2,0,0,0,0,0,0,0,0,0
MA Wood,3,0,0,0,0,0,0,0,0,0
MA Wood,4,0,0,0,0,0,0,0,0,0
MA Wood,5,0,0,0,0,0,0,0,0,0
MA Wood,6,0,0,0,0,0,0,0,0,0
MA Wood,7,0,0,0,0,0,0,0,0,0
MA Wood,8,0,0,0,0,0,0,0,0,0
MA Wood,9,0,0,0,0,0,0,0,0,0
MA Wood,10,0,0,0,0,0,0,0,0,0
MA Wood,11,0,0,0,0,0,0,0,0,0
MA Wood,12,0,0,0,0,0,0,0,0,0
MA Wood,13,0,0,0,0,0,0,0,0,0
MA Wood,14,0,0,0,0,0,0,0,0,0
MA Wood,15,0,1,0,0,0,0,0,0,1
MA Wood,16,4,0,0,0,0,0,0,1,5
LMP Simmons,1,60,15,2,0,6,0,0,3,86
LMP Simmons,2,27,24,9,0,8,0,1,2,71
LMP Simmons,3,44,21,3,0,17,0,2,3,90
LMP Simmons,4,28,15,0,0,15,0,8,1,67
LMP Simmons,5,27,14,5,0,7,0,8,2,63
LMP Simmons,6,23,20,1,1,6,0,2,0,53
LMP Simmons,7,22,19,7,0,8,0,1,1,58
LMP Simmons,8,18,21,2,0,4,0,4,0,49
LMP Simmons,9,13,15,8,0,7,0,3,2,48
LMP Simmons,10,13,19,0,0,4,0,1,1,38
LMP Simmons,11,11,17,3,0,2,0,5,1,39
LMP Simmons,12,14,8,5,1,4,0,3,3,38
LMP Simmons,13,14,9,2,0,3,0,1,3,32
LMP Simmons,14,8,5,1,0,0,0,2,1,17
LMP Simmons,15,2,6,1,0,1,0,2,1,13
LMP Simmons,16,4,4,0,0,2,0,1,1,12
LMP Simmons,17,2,4,0,0,0,0,0,0,6
LMP Simmons,18,1,6,0,0,1,0,0,0,8
LMP Simmons,19,1,0,0,0,0,0,0,1,2
KV Sharma,1,0,0,0,0,0,0,0,0,0
KV Sharma,2,3,0,1,0,1,0,0,0,5
KV Sharma,3,3,0,0,0,0,0,0,1,4
KV Sharma,4,0,0,0,0,0,0,0,0,0
KV Sharma,5,0,1,0,0,0,0,0,0,1
KV Sharma,6,4,1,1,0,0,0,0,0,6
KV Sharma,7,1,1,0,0,0,0,0,0,2
KV Sharma,8,3,2,0,0,0,0,0,0,5
KV Sharma,9,5,3,0,0,2,0,0,1,11
KV Sharma,10,4,6,1,1,0,0,0,0,12
KV Sharma,11,7,5,1,0,1,0,1,0,15
KV Sharma,12,5,9,0,0,1,0,0,1,16
KV Sharma,13,5,11,1,0,1,0,1,0,19
KV Sharma,14,8,9,1,0,1,0,0,3,22
KV Sharma,15,10,10,0,0,1,0,1,1,23
KV Sharma,16,13,11,4,0,1,0,0,3,32
KV Sharma,17,18,11,1,0,4,0,8,5,47
KV Sharma,18,11,13,3,0,2,0,2,1,32
KV Sharma,19,16,21,8,0,3,0,1,5,54
IR Jaggi,1,5,2,0,0,2,0,0,0,9
IR Jaggi,2,3,2,1,0,1,0,0,1,8
IR Jaggi,3,2,3,0,0,0,0,0,0,5
IR Jaggi,4,2,1,0,0,0,0,0,0,3
IR Jaggi,5,4,2,0,0,0,0,0,0,6
IR Jaggi,6,8,2,1,0,0,0,0,0,11
IR Jaggi,7,2,3,0,0,0,0,0,1,6
IR Jaggi,8,4,4,0,0,0,0,0,0,8
IR Jaggi,9,4,3,2,0,0,0,0,0,9
